Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
MLB 14: The Show,PS4,2014.0,Sports,Sony Computer Entertainment America,0.58,0.0,0.0,0.14,0.72,83.0,17.0,7.7,205.0,SCEA San Diego Studios,E,"MLB 14,The Show,MLB 14: The Show",4/1/2014,38,37736,0.001006996,63,43,32184,0.001336068,47,Apr
MLB 14: The Show,PS3,2014.0,Sports,Sony Computer Entertainment America,0.35,0.0,0.0,0.08,0.43,81.0,26.0,6.8,79.0,SCEA San Diego Studios,E,"MLB 14,The Show,MLB 14: The Show",4/1/2014,38,37736,0.001006996,63,43,32184,0.001336068,47,Apr
MLB 14: The Show,Vita,2014.0,Sports,Sony Computer Entertainment America,0.08,0.0,0.0,0.03,0.11,68.0,6.0,7,25.0,SCEA San Diego Studios,E,"MLB 14,The Show,MLB 14: The Show",4/1/2014,38,37736,0.001006996,63,43,32184,0.001336068,47,Apr
Borderlands: The Pre-Sequel,Xbox 360,2014.0,Shooter,Take-Two Interactive,0.46,0.19,0.01,0.07,0.72,74.0,16.0,6.4,161.0,2K Australia,M,"The Pre-Sequel,Borderlands,Borderlands: The Pre-Sequel",10/14/2014,107,26210,0.004082411,9837,283,28394,0.009966894,7076,Oct
Borderlands: The Pre-Sequel,PS3,2014.0,Shooter,Take-Two Interactive,0.26,0.21,0.05,0.1,0.61,77.0,24.0,6.3,130.0,2K Australia,M,"The Pre-Sequel,Borderlands,Borderlands: The Pre-Sequel",10/14/2014,107,26210,0.004082411,9837,283,28394,0.009966894,7076,Oct
Borderlands: The Pre-Sequel,Windows,2014.0,Shooter,Take-Two Interactive,0.11,0.15,0.0,0.02,0.29,75.0,55.0,6.2,703.0,2K Australia,M,"The Pre-Sequel,Borderlands,Borderlands: The Pre-Sequel",10/14/2014,107,26210,0.004082411,9837,283,28394,0.009966894,7076,Oct
Disney Infinity 3.0,PS4,2015.0,Action,Disney Interactive Studios,0.24,0.37,0.0,0.12,0.72,,,,,,,Disney Infinity 3.0,8/30/2015,8,30026,0.000266436,9,19,31954,0.000594605,44,Aug
Disney Infinity 3.0,Wii U,2015.0,Action,Disney Interactive Studios,0.21,0.21,0.0,0.04,0.46,,,,,,,Disney Infinity 3.0,8/30/2015,8,30026,0.000266436,9,19,31954,0.000594605,44,Aug
Disney Infinity 3.0,PS3,2015.0,Action,Disney Interactive Studios,0.16,0.21,0.0,0.07,0.45,,,,,,,Disney Infinity 3.0,8/30/2015,8,30026,0.000266436,9,19,31954,0.000594605,44,Aug
Disney Infinity 3.0,Xbox 360,2015.0,Action,Disney Interactive Studios,0.21,0.15,0.0,0.03,0.39,,,,,,,Disney Infinity 3.0,8/30/2015,8,30026,0.000266436,9,19,31954,0.000594605,44,Aug
Disney Infinity 3.0,Xbox One,2015.0,Action,Disney Interactive Studios,0.2,0.11,0.0,0.03,0.34,,,,,,,Disney Infinity 3.0,8/30/2015,8,30026,0.000266436,9,19,31954,0.000594605,44,Aug
MLB 10: The Show,PS3,2010.0,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.06,0.72,91.0,33.0,8.3,107.0,SCEA,E,"The Show,MLB 10: The Show,MLB 10",3/2/2010,2,9655,0.000207147,2,3,11285,0.00026584,2,Mar
MLB 10: The Show,PS2,2010.0,Sports,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41,,,tbd,,SCEA,E,"The Show,MLB 10: The Show,MLB 10",3/2/2010,2,9655,0.000207147,2,3,11285,0.00026584,2,Mar
MLB 10: The Show,PSP,2010.0,Sports,Sony Computer Entertainment,0.19,0.0,0.0,0.02,0.21,79.0,11.0,6.6,8.0,SCEA,E,"The Show,MLB 10: The Show,MLB 10",3/2/2010,2,9655,0.000207147,2,3,11285,0.00026584,2,Mar
XCOM: Enemy Unknown,Windows,2012.0,Strategy,Take-Two Interactive,0.27,0.36,0.0,0.08,0.71,89.0,57.0,8.2,2235.0,Firaxis Games,M,"XCOM: Enemy Unknown,Enemy Unknown,XCOM",10/9/2012,44,44703,0.000984274,171,209,43388,0.004817,1748,Oct
XCOM: Enemy Unknown,Xbox 360,2012.0,Strategy,Take-Two Interactive,0.36,0.21,0.0,0.05,0.62,90.0,35.0,8.3,366.0,Firaxis Games,M,"XCOM: Enemy Unknown,Enemy Unknown,XCOM",10/9/2012,44,44703,0.000984274,171,209,43388,0.004817,1748,Oct
XCOM: Enemy Unknown,PS3,2012.0,Strategy,Take-Two Interactive,0.24,0.23,0.0,0.1,0.57,89.0,20.0,8.2,296.0,Firaxis Games,M,"XCOM: Enemy Unknown,Enemy Unknown,XCOM",10/9/2012,44,44703,0.000984274,171,209,43388,0.004817,1748,Oct
Dragon Ball: Xenoverse 2,PS4,2016.0,Action,Namco Bandai Games,0.24,0.27,0.09,0.1,0.71,73.0,54.0,7.8,117.0,Dimps Corporation,T,"Dragon Ball,Dragon Ball: Xenoverse 2,Xenoverse 2,Dragon Ball: Xenoverse,Dragonball",10/25/2016,64,38675,0.001654816,75,98,46193,0.002121534,470,Oct
Dragon Ball: Xenoverse 2,Xbox One,2016.0,Action,Namco Bandai Games,0.11,0.07,0.0,0.02,0.2,73.0,8.0,7.3,29.0,Dimps Corporation,T,"Dragon Ball,Dragon Ball: Xenoverse 2,Xenoverse 2,Dragon Ball: Xenoverse,Dragonball",10/25/2016,64,38675,0.001654816,75,98,46193,0.002121534,470,Oct
Catherine,PS3,2011.0,Adventure,Deep Silver,0.3,0.14,0.2,0.06,0.7,79.0,61.0,8.1,372.0,Atlus,M,Catherine,7/26/2011,32,24085,0.001328628,585,78,28174,0.00276851,772,Jul
Catherine,Xbox 360,2011.0,Adventure,Deep Silver,0.2,0.06,0.03,0.02,0.31,82.0,39.0,7.9,153.0,Atlus,M,Catherine,7/26/2011,32,24085,0.001328628,585,78,28174,0.00276851,772,Jul
Lego Star Wars: The Force Awakens,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.16,0.43,0.01,0.11,0.7,78.0,61.0,7.5,91.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
Lego Star Wars: The Force Awakens,Xbox One,2016.0,Action,Warner Bros. Interactive Entertainment,0.14,0.13,0.0,0.02,0.3,76.0,11.0,7,18.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
Lego Star Wars: The Force Awakens,PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.04,0.1,0.0,0.03,0.16,,,tbd,,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
Lego Star Wars: The Force Awakens,Wii U,2016.0,Action,Warner Bros. Interactive Entertainment,0.06,0.07,0.01,0.01,0.15,74.0,6.0,8,11.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
Lego Star Wars: The Force Awakens,3DS,2016.0,Action,Warner Bros. Interactive Entertainment,0.04,0.07,0.01,0.01,0.12,,,7.8,9.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
Lego Star Wars: The Force Awakens,Xbox 360,2016.0,Action,Warner Bros. Interactive Entertainment,0.05,0.06,0.0,0.01,0.12,,,6.9,7.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
Lego Star Wars: The Force Awakens,Vita,2016.0,Action,Warner Bros. Interactive Entertainment,0.01,0.06,0.01,0.02,0.1,,,7.1,13.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
NHL 12,Xbox 360,2011.0,Sports,Electronic Arts,0.55,0.1,0.0,0.05,0.7,86.0,56.0,7,72.0,Electronic Arts,E10+,"NHL 12,NHL",9/13/2011,17,31717,0.00053599,525,17,28374,0.00059914,651,Sep
NHL 12,PS3,2011.0,Sports,Electronic Arts,0.36,0.15,0.0,0.07,0.58,86.0,33.0,7.5,52.0,Electronic Arts,E10+,"NHL 12,NHL",9/13/2011,17,31717,0.00053599,525,17,28374,0.00059914,651,Sep
James Bond 007: Blood Stone,PS3,2010.0,Shooter,Activision,0.18,0.36,0.02,0.13,0.7,65.0,49.0,7.4,45.0,Bizarre Creations,T,"James Bond 007,Blood Stone,James Bond 007: Blood Stone",11/2/2010,2,11731,0.000170488,3,11,14151,0.00077733,13,Nov
James Bond 007: Blood Stone,Xbox 360,2010.0,Shooter,Activision,0.2,0.23,0.0,0.05,0.47,62.0,66.0,7.1,63.0,Bizarre Creations,T,"James Bond 007,Blood Stone,James Bond 007: Blood Stone",11/2/2010,2,11731,0.000170488,3,11,14151,0.00077733,13,Nov
James Bond 007: Blood Stone,DS,2010.0,Shooter,Activision,0.05,0.01,0.0,0.0,0.06,70.0,10.0,tbd,,n-Space,T,"James Bond 007,Blood Stone,James Bond 007: Blood Stone",11/2/2010,2,11731,0.000170488,3,11,14151,0.00077733,13,Nov
James Bond 007: Blood Stone,Windows,2010.0,Shooter,Activision,0.02,0.0,0.0,0.0,0.02,63.0,17.0,7.1,72.0,Bizarre Creations,T,"James Bond 007,Blood Stone,James Bond 007: Blood Stone",11/2/2010,2,11731,0.000170488,3,11,14151,0.00077733,13,Nov
MotionSports,Xbox 360,2010,Sports,Ubisoft,0.76,0.5,0.0,0.12,1.38,40.0,60.0,4.4,18.0,Ubisoft Milan,T,MotionSports,11/4/2010,0,11812,0.0,0,0,14316,0.0,0,Nov
Need for Speed (2015),Xbox One,2015,Racing,Electronic Arts,0.6,0.66,0.0,0.12,1.38,,,,,,,"Need for Speed,Need for Speed (2015)",11/3/2015,68,33251,0.002045051,267,14,42303,0.000330946,11,Nov
Prince of Persia: The Forgotten Sands,PS3,2010.0,Action,Ubisoft,0.19,0.36,0.01,0.12,0.69,75.0,49.0,7.6,120.0,Ubisoft Montreal,T,"Prince of Persia: The Forgotten Sands,Prince of Persia,The Forgotten Sands",5/18/2010,25,10941,0.002284983,35,50,10416,0.004800307,74,May
Prince of Persia: The Forgotten Sands,Xbox 360,2010.0,Action,Ubisoft,0.3,0.26,0.0,0.06,0.62,74.0,69.0,7.8,112.0,Ubisoft Montreal,T,"Prince of Persia: The Forgotten Sands,Prince of Persia,The Forgotten Sands",5/18/2010,25,10941,0.002284983,35,50,10416,0.004800307,74,May
Prince of Persia: The Forgotten Sands,PSP,2010.0,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37,65.0,10.0,7.4,14.0,Ubisoft Quebec,T,"Prince of Persia: The Forgotten Sands,Prince of Persia,The Forgotten Sands",5/18/2010,25,10941,0.002284983,35,50,10416,0.004800307,74,May
Prince of Persia: The Forgotten Sands,Wii,2010.0,Action,Ubisoft,0.1,0.11,0.0,0.02,0.23,77.0,24.0,8.1,31.0,Ubisoft Quebec,T,"Prince of Persia: The Forgotten Sands,Prince of Persia,The Forgotten Sands",5/18/2010,25,10941,0.002284983,35,50,10416,0.004800307,74,May
Prince of Persia: The Forgotten Sands,DS,2010.0,Action,Ubisoft,0.14,0.01,0.0,0.01,0.15,57.0,7.0,6.3,6.0,Ubisoft Casablanca,E10+,"Prince of Persia: The Forgotten Sands,Prince of Persia,The Forgotten Sands",5/18/2010,25,10941,0.002284983,35,50,10416,0.004800307,74,May
The Sims: Medieval,Windows,2011,Simulation,Electronic Arts,0.56,0.64,0.0,0.18,1.38,77.0,112.0,6.1,346.0,The Sims Studio,T,"The Sims,The Sims: Medieval,Sims,Medieval",3/22/2011,4,18670,0.000214247,4,15,23810,0.0006299869999999999,30,Mar
Top Spin 4,PS3,2011.0,Sports,Take-Two Interactive,0.17,0.39,0.0,0.13,0.69,82.0,37.0,7.7,55.0,2K Czech,E,"Top Spin,Top Spin 4",3/15/2011,4,18581,0.00021527400000000005,4,16,19704,0.0008120180000000001,18,Mar
Top Spin 4,Xbox 360,2011.0,Sports,Take-Two Interactive,0.15,0.22,0.0,0.04,0.41,84.0,54.0,8.2,70.0,2K Czech,E,"Top Spin,Top Spin 4",3/15/2011,4,18581,0.00021527400000000005,4,16,19704,0.0008120180000000001,18,Mar
Top Spin 4,Wii,2011.0,Sports,Take-Two Interactive,0.04,0.08,0.0,0.02,0.14,54.0,8.0,7.4,7.0,2K Games,E,"Top Spin,Top Spin 4",3/15/2011,4,18581,0.00021527400000000005,4,16,19704,0.0008120180000000001,18,Mar
Sniper Elite 3,PS4,2014.0,Shooter,505 Games,0.24,0.34,0.0,0.11,0.68,67.0,41.0,7.1,178.0,Rebellion,M,"Sniper Elite,Sniper Elite 3",7/1/2014,145,36865,0.00393327,11855,118,30123,0.003917273,2576,Jul
Sniper Elite 3,Xbox One,2014.0,Shooter,505 Games,0.2,0.11,0.0,0.03,0.35,63.0,12.0,6.6,68.0,Rebellion,M,"Sniper Elite,Sniper Elite 3",7/1/2014,145,36865,0.00393327,11855,118,30123,0.003917273,2576,Jul
Sniper Elite 3,Xbox 360,2014.0,Shooter,505 Games,0.16,0.12,0.0,0.03,0.3,,,6.6,26.0,Rebellion,M,"Sniper Elite,Sniper Elite 3",7/1/2014,145,36865,0.00393327,11855,118,30123,0.003917273,2576,Jul
Sniper Elite 3,PS3,2014.0,Shooter,505 Games,0.1,0.13,0.0,0.05,0.28,,,6.4,18.0,Rebellion,M,"Sniper Elite,Sniper Elite 3",7/1/2014,145,36865,0.00393327,11855,118,30123,0.003917273,2576,Jul
Kirby's Dream Collection: Special Edition,Wii,2012,Action,Nintendo,0.66,0.0,0.66,0.04,1.34,82.0,12.0,8.8,74.0,HAL Labs,E10+,"Kirby's Dream Collection: Special Edition,Kirby's Dream Collection,Special Edition,Kirby",9/16/2012,34,45991,0.000739275,1503,33,43277,0.00076253,426,Sep
Book of Spells,PS3,2012,Action,Sony Computer Entertainment,0.28,0.78,0.0,0.3,1.34,,,,,,,Book of Spells,11/13/2012,0,45426,0.0,0,3,49978,6e-05,4,Nov
London 2012: The Official Video Game of the Olympic Games,PS3,2012.0,Sports,Sega,0.06,0.48,0.0,0.14,0.67,,,,,,,"London 2012: The Official Video Game of the Olympic Games,London 2012,The Official Video Game of the Olympic Games",6/26/2012,4,50784,7.879999999999999e-05,5,1,60739,1.65e-05,1,Jun
London 2012: The Official Video Game of the Olympic Games,Xbox 360,2012.0,Sports,Sega,0.07,0.44,0.0,0.07,0.58,,,,,,,"London 2012: The Official Video Game of the Olympic Games,London 2012,The Official Video Game of the Olympic Games",6/26/2012,4,50784,7.879999999999999e-05,5,1,60739,1.65e-05,1,Jun
Terraria,Xbox 360,2013,Action,505 Games,0.7,0.54,0.0,0.12,1.34,81.0,78.0,7.2,278.0,Engine Software,T,Terraria,3/27/2013,14,49552,0.000282531,9,33,47277,0.000698014,214,Mar
Need for Speed: Shift 2 Unleashed,PS3,2011.0,Racing,Electronic Arts,0.2,0.35,0.0,0.12,0.67,,,,,,,"Need for Speed,Shift 2 Unleashed,Need for Speed: Shift 2 Unleashed",3/29/2011,26,18692,0.001390969,27,17,24451,0.0006952680000000001,22,Mar
Need for Speed: Shift 2 Unleashed,Xbox 360,2011.0,Racing,Electronic Arts,0.18,0.21,0.0,0.04,0.43,,,,,,,"Need for Speed,Shift 2 Unleashed,Need for Speed: Shift 2 Unleashed",3/29/2011,26,18692,0.001390969,27,17,24451,0.0006952680000000001,22,Mar
Need for Speed: Shift 2 Unleashed,Windows,2011.0,Racing,Electronic Arts,0.05,0.11,0.0,0.03,0.19,,,,,,,"Need for Speed,Shift 2 Unleashed,Need for Speed: Shift 2 Unleashed",3/29/2011,26,18692,0.001390969,27,17,24451,0.0006952680000000001,22,Mar
NHL 13,Xbox 360,2012.0,Sports,Electronic Arts,0.51,0.1,0.0,0.05,0.66,83.0,44.0,6.6,86.0,Electronic Arts,E10+,"NHL 13,NHL",9/11/2012,17,46348,0.00036679,110,30,44703,0.000671096,141,Sep
NHL 13,PS3,2012.0,Sports,Electronic Arts,0.33,0.21,0.0,0.09,0.64,84.0,22.0,6.8,60.0,Electronic Arts,E10+,"NHL 13,NHL",9/11/2012,17,46348,0.00036679,110,30,44703,0.000671096,141,Sep
Napoleon: Total War,Windows,2010,Strategy,Sega,0.04,1.06,0.0,0.24,1.32,81.0,112.0,7.9,1030.0,Creative Assembly,T,"Napoleon,Napoleon: Total War,Total War",2/23/2010,15,9219,0.001627075,116,12,11117,0.001079428,13,Feb
Metro: Last Light,PS4,2014.0,Action,Deep Silver,0.22,0.3,0.04,0.1,0.66,,,,,,,"Metro,Last Light,Metro: Last Light",8/26/2014,13,31056,0.000418599,181,109,27915,0.003904711,1724,Aug
Metro: Last Light,Xbox One,2014.0,Action,Deep Silver,0.15,0.13,0.0,0.03,0.31,,,,,,,"Metro,Last Light,Metro: Last Light",8/26/2014,13,31056,0.000418599,181,109,27915,0.003904711,1724,Aug
Rayman Legends,Wii U,2013.0,Platform,Ubisoft,0.25,0.33,0.03,0.05,0.66,92.0,35.0,8.7,465.0,Ubisoft Montpellier,E10+,Rayman Legends,9/3/2013,26,51098,0.000508826,52,58,52444,0.001105942,1756,Sep
Rayman Legends,PS3,2013.0,Platform,Ubisoft,0.14,0.34,0.0,0.1,0.58,91.0,23.0,8.7,310.0,Ubisoft Montpellier,E10+,Rayman Legends,9/3/2013,26,51098,0.000508826,52,58,52444,0.001105942,1756,Sep
Rayman Legends,Xbox 360,2013.0,Platform,Ubisoft,0.19,0.2,0.0,0.04,0.43,90.0,35.0,8.2,217.0,Ubisoft Montpellier,E10+,Rayman Legends,9/3/2013,26,51098,0.000508826,52,58,52444,0.001105942,1756,Sep
Lollipop Chainsaw,PS3,2012.0,Action,Warner Bros. Interactive Entertainment,0.27,0.2,0.11,0.08,0.66,67.0,37.0,7.1,199.0,Grasshopper Manufacture,M,Lollipop Chainsaw,6/12/2012,18,47782,0.000376711,51,57,49014,0.001162933,861,Jun
Lollipop Chainsaw,Xbox 360,2012.0,Action,Warner Bros. Interactive Entertainment,0.31,0.12,0.02,0.04,0.48,70.0,64.0,7,260.0,Grasshopper Manufacture,M,Lollipop Chainsaw,6/12/2012,18,47782,0.000376711,51,57,49014,0.001162933,861,Jun
Fist of the North Star: Ken's Rage,PS3,2010,Action,Ubisoft Annecy,0.12,0.06,1.1,0.02,1.32,60.0,60.0,6.9,58.0,"Koei, Omega Force",M,"Ken's Rage,Fist of the North Star: Ken's Rage,Fist of the North Star",11/5/2010,6,11826,0.000507357,13,2,14379,0.000139092,3,Nov
Plants vs. Zombies: Garden Warfare,PS3,2014.0,Shooter,Electronic Arts,0.22,0.32,0.01,0.11,0.66,,,7.8,24.0,PopCap,E10+,"Garden Warfare,Plants vs. Zombies: Garden Warfare,Plants vs. Zombies",8/19/2014,37,30965,0.001194897,65,31,29231,0.001060518,358,Aug
Plants vs. Zombies: Garden Warfare,PS4,2014.0,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,0.61,75.0,23.0,7.6,259.0,PopCap,E10+,"Garden Warfare,Plants vs. Zombies: Garden Warfare,Plants vs. Zombies",8/19/2014,37,30965,0.001194897,65,31,29231,0.001060518,358,Aug
Ratchet & Clank: Into the Nexus,PS3,2013,Shooter,Sony Computer Entertainment,0.6,0.5,0.0,0.2,1.3,,,,,,,"Into the Nexus,Ratchet & Clank,Ratchet & Clank: Into the Nexus",11/12/2013,14,42712,0.000327777,15,23,52525,0.000437887,114,Nov
Crafting Mama,DS,2010,Simulation,505 Games,0.78,0.38,0.02,0.1,1.3,,,0.0,,Cooking Mama Limited,E,Crafting Mama,10/26/2010,0,11587,0.0,0,0,12925,0.0,0,Oct
God of War III,PS4,2015,Action,Sony Computer Entertainment,0.48,0.58,0.02,0.2,1.3,,,,,,,"God of War,God of War III",7/14/2015,14,31622,0.00044273,25,4,28988,0.000137988,4,Jul
Rayman 3D,3DS,2011,Platform,Ubisoft,0.46,0.7,0.0,0.12,1.28,61.0,78.0,6.6,96.0,Ubisoft Casablanca,E,Rayman 3D,3/27/2011,0,18630,0.0,0,0,24031,0.0,0,Mar
Sengoku Basara: Samurai Heroes,PS3,2010.0,Action,Capcom,0.17,0.04,0.4,0.02,0.64,61.0,37.0,7.9,29.0,Capcom,T,"Sengoku Basara: Samurai Heroes,Samurai Heroes,Sengoku Basara",10/12/2010,2,11523,0.000173566,1,3,12211,0.00024568,4,Oct
Sengoku Basara: Samurai Heroes,Wii,2010.0,Action,Capcom,0.06,0.01,0.2,0.01,0.29,65.0,18.0,8.8,13.0,Capcom,T,"Sengoku Basara: Samurai Heroes,Samurai Heroes,Sengoku Basara",10/12/2010,2,11523,0.000173566,1,3,12211,0.00024568,4,Oct
Dishonored 2,PS4,2016.0,Action,Bethesda Softworks,0.22,0.32,0.0,0.1,0.64,88.0,56.0,7.7,569.0,Arkane Studios,M,"Dishonored,Dishonored 2",11/11/2016,111,46673,0.002378249,11863,279,45139,0.006180908000000001,40585,Nov
Dishonored 2,Xbox One,2016.0,Action,Bethesda Softworks,0.12,0.08,0.0,0.02,0.22,88.0,22.0,6.8,156.0,Arkane Studios,M,"Dishonored,Dishonored 2",11/11/2016,111,46673,0.002378249,11863,279,45139,0.006180908000000001,40585,Nov
Dishonored 2,Windows,2016.0,Action,Bethesda Softworks,0.04,0.07,0.0,0.01,0.12,86.0,37.0,6,383.0,Arkane Studios,M,"Dishonored,Dishonored 2",11/11/2016,111,46673,0.002378249,11863,279,45139,0.006180908000000001,40585,Nov
Dead or Alive 5,PS3,2012.0,Fighting,Tecmo Koei,0.23,0.14,0.2,0.07,0.64,74.0,34.0,7.7,109.0,Team Ninja,M,"Dead or Alive 5,Dead or Alive",9/25/2012,0,45302,0.0,0,22,40989,0.000536729,86,Sep
Dead or Alive 5,Xbox 360,2012.0,Fighting,Ubisoft Annecy,0.19,0.08,0.03,0.03,0.32,76.0,39.0,7.9,95.0,Team Ninja,M,"Dead or Alive 5,Dead or Alive",9/25/2012,0,45302,0.0,0,22,40989,0.000536729,86,Sep
Disney Sing It: Party Hits,Wii,2010.0,Misc,Disney Interactive Studios,0.48,0.1,0.0,0.04,0.63,,,tbd,,Disney Interactive Studios,E,"Party Hits,Disney Sing It: Party Hits,Disney Sing It",10/12/2010,0,11523,0.0,0,0,12211,0.0,0,Oct
Disney Sing It: Party Hits,PS3,2010.0,Misc,Disney Interactive Studios,0.1,0.01,0.0,0.01,0.12,,,tbd,,Disney Interactive Studios,E,"Party Hits,Disney Sing It: Party Hits,Disney Sing It",10/12/2010,0,11523,0.0,0,0,12211,0.0,0,Oct
The Walking Dead: Survival Instinct,Xbox 360,2013.0,Shooter,Activision,0.46,0.11,0.0,0.05,0.63,32.0,30.0,4,410.0,Terminal Reality,M,"The Walking Dead,Survival Instinct,The Walking Dead: Survival Instinct",3/19/2013,14,48904,0.000286275,510,66,50051,0.001318655,2048,Mar
The Walking Dead: Survival Instinct,PS3,2013.0,Shooter,Activision,0.28,0.15,0.0,0.08,0.51,34.0,14.0,3.6,196.0,Terminal Reality,M,"The Walking Dead,Survival Instinct,The Walking Dead: Survival Instinct",3/19/2013,14,48904,0.000286275,510,66,50051,0.001318655,2048,Mar
The Walking Dead: Survival Instinct,Wii U,2013.0,Shooter,Activision,0.08,0.03,0.0,0.01,0.11,,,4.6,49.0,Terminal Reality,M,"The Walking Dead,Survival Instinct,The Walking Dead: Survival Instinct",3/19/2013,14,48904,0.000286275,510,66,50051,0.001318655,2048,Mar
The Sims 3: Generations,Windows,2011,Simulation,Electronic Arts,0.8,0.46,0.0,0.0,1.26,70.0,44.0,3.6,162.0,The Sims Studio,T,"Generations,The Sims 3,Sims,The Sims 3: Generations",5/31/2011,4,23364,0.00017120400000000002,70,42,28840,0.001456311,342,May
Angry Birds Trilogy,3DS,2012.0,Action,Activision,0.38,0.2,0.0,0.05,0.63,62.0,7.0,4.6,20.0,Exient Entertainment,E,Angry Birds Trilogy,9/25/2012,1,45302,2.21e-05,1,0,40989,0.0,0,Sep
Angry Birds Trilogy,Xbox 360,2012.0,Action,Activision,0.18,0.05,0.0,0.02,0.26,63.0,13.0,3.5,27.0,"Rovio Mobile, Rovio Entertainment",E,Angry Birds Trilogy,9/25/2012,1,45302,2.21e-05,1,0,40989,0.0,0,Sep
Angry Birds Trilogy,PS3,2012.0,Action,Activision,0.12,0.02,0.0,0.03,0.16,66.0,8.0,3.7,20.0,"Rovio Mobile, Rovio Entertainment",E,Angry Birds Trilogy,9/25/2012,1,45302,2.21e-05,1,0,40989,0.0,0,Sep
NHL 16,PS4,2015.0,Sports,Electronic Arts,0.36,0.16,0.0,0.11,0.63,78.0,28.0,5.5,157.0,"EA Sports, EA Canada",E10+,"NHL,NHL 16",9/15/2015,16,32285,0.000495586,14,48,30563,0.001570526,978,Sep
NHL 16,Xbox One,2015.0,Sports,Electronic Arts,0.38,0.05,0.0,0.05,0.48,80.0,18.0,6,81.0,"EA Sports, EA Canada",E10+,"NHL,NHL 16",9/15/2015,16,32285,0.000495586,14,48,30563,0.001570526,978,Sep
Red Steel 2,Wii,2010,Shooter,Ubisoft,0.7,0.4,0.02,0.12,1.24,80.0,146.0,8.6,356.0,Ubisoft Paris,T,"Red Steel,Red Steel 2",3/23/2010,7,11117,0.000629666,5,15,11143,0.001346137,103,Mar
Start the Party!,PS3,2010,Misc,Sony Computer Entertainment,0.14,0.82,0.0,0.26,1.24,,,,,,,Start the Party!,9/7/2010,0,10710,0.0,0,1,11758,8.499999999999999e-05,1,Sep
NieR,PS3,2010.0,Role-Playing,Square Enix,0.17,0.18,0.2,0.07,0.61,68.0,58.0,8.4,263.0,Cavia Inc.,M,NieR,4/27/2010,0,11116,0.0,0,19,10624,0.001788404,216,Apr
NieR,Xbox 360,2010.0,Role-Playing,Square Enix,0.13,0.1,0.04,0.02,0.29,67.0,60.0,8.3,126.0,Cavia Inc.,M,NieR,4/27/2010,0,11116,0.0,0,19,10624,0.001788404,216,Apr
Cooking Mama 4: Kitchen Magic!,3DS,2011,Simulation,505 Games,1.0,0.14,0.0,0.1,1.22,56.0,12.0,6.0,14.0,Cooking Mama Limited,E,"Kitchen Magic!,Cooking Mama 4,Cooking Mama 4: Kitchen Magic!",11/16/2011,1,48402,2.07e-05,1,0,37778,0.0,0,Nov
Scribblenauts: Unlimited,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0.0,0.05,0.61,73.0,13.0,7.4,21.0,5TH Cell,E10+,"Scribblenauts: Unlimited,Unlimited,Scribblenauts",11/30/2012,86,50213,0.001712704,5931,123,48813,0.002519821,12355,Nov
Scribblenauts: Unlimited,Wii U,2012.0,Action,Warner Bros. Interactive Entertainment,0.25,0.09,0.0,0.03,0.37,73.0,42.0,7.4,109.0,5TH Cell,E10+,"Scribblenauts: Unlimited,Unlimited,Scribblenauts",11/30/2012,86,50213,0.001712704,5931,123,48813,0.002519821,12355,Nov
The Black Eyed Peas Experience,Wii,2011.0,Misc,Ubisoft,0.37,0.19,0.0,0.06,0.61,,,tbd,,Ubisoft Quebec,T,The Black Eyed Peas Experience,11/8/2011,0,39780,0.0,0,4,44288,9.03e-05,75,Nov
